678.147705078   131.80001831099997
673.891052246   114.69998168900003
669.630554199   122.79998779300001
665.369018555   116.600006103
661.105163574   97.39999389600001
656.837463379   116.60000610399999
652.567382813   94.5
648.296264648   91.399993897
644.02130127   85.59997558600003
639.745422363   100.80001831099997
635.465637207   83.79998779200002
631.18347168   97.80001831099997
626.898925781   101.59997558600003
622.61328125   91.20001220699999
618.323852539   86.10000610399999
614.032043457   99.899993897
609.737731934   62.199981689000026
605.441040039   65.70001220699999
601.141906738   63.39999389600001
596.840332031   50.600006103
592.536315918   54.300003051999994
588.229919434   32.10000610399999
583.921020508   53.800003051999994
579.609680176   57.09999084400002
575.295959473   49.199996948000006
570.979736328   45.0
566.659667969   66.699996948
562.338562012   47.10000610399999
558.014953613   47.10000610399999
553.687561035   61.199996948000006
549.359069824   67.89999389600001
545.028137207   61.10000610399999
540.69329834   65.100006103
536.35748291   71.89999389600001
532.01776123   81.30001831099997
527.676940918   83.50001525899998
523.332275391   72.899993897
518.985107422   83.10000610399999
514.636901855   84.29998779200002
510.284820557   111.59999084500001
505.930236816   101.60000610399999
501.574615479   109.300003052
497.215057373   105.100006103
492.853057861   114.40000915499999
488.488525391   126.0
484.121520996   120.29998779300001
479.752044678   148.100006103
475.381469727   150.399993896
471.006988525   172.20001220799998
466.630004883   173.09997558600003
462.250549316   161.29998779200002
457.867126465   204.10003662099996
453.482635498   193.200012207
449.09564209   221.0
444.70614624   232.39996337900004
440.314117432   245.89996337900004
435.919586182   242.09997558600003
431.521118164   271.399993896
427.121551514   269.899993897
422.719482422   276.39996337900004
418.313446045   274.0
413.906311035   295.0
409.49520874   301.799987793
405.08303833   313.799987793
400.666900635   303.69995117200006
396.249664307   350.5
391.828430176   353.200012207
387.40612793   341.5
382.979797363   342.39996337900004
378.550964355   353.0
374.121032715   367.799987793
369.687103271   366.40002441
365.250610352   365.700012204
360.811584473   390.49999999600004
356.371429443   363.8999633760001
351.927276611   377.7999267560001
347.48059082   379.90002441
343.031311035   369.09997558400005
338.579498291   392.5000610369999
334.125091553   400.600036617
329.668151855   407.1999511700001
325.208618164   409.399963383
320.746520996   423.40002441
316.281860352   429.6999511700001
311.813140869   438.599975586
307.343322754   444.7999267560001
302.870910645   447.400024414
298.395904541   446.40002441
293.916870117   464.40002441599995
289.436706543   464.600036617
284.953948975   449.5000610369999
280.467132568   455.899963383
275.979217529   481.6999511700001
271.487213135   455.799987797
266.99407959   461.09997558400005
262.496856689   467.7999267560001
257.998535156   467.39996337700006
253.496109009   519.5000610369999
248.992553711   559.400024416
244.484924316   527.8999633770001
239.97467041   523.299987797
235.463287354   540.199951176
230.947799683   510.599975586
226.429702759   497.099975586
221.908981323   512.2999267560001
217.38710022   520.799987797
212.861129761   524.3999633770001
208.332519531   584.2000732439999
203.80128479   581.8000488299999
199.267410278   583.0000610369999
194.730911255   654.4999389630001
190.191757202   669.7000732439999
185.649963379   672.7000732439999
181.105529785   697.8000488299999
176.558456421   716.299987797
172.007247925   734.999999996
167.454864502   762.600036617
162.899841309   757.300048824
158.342147827   824.799987797
153.781814575   860.7000732439999
149.217315674   899.6999511700001
144.651657104   994.0
140.083328247   1046.0000610369998
135.51083374   1094.900024414
130.937179565   1153.2999877930001
126.359336853   1199.900024416
121.780326843   1257.900024416
117.197143555   1349.1998901330003
112.61277771   1383.69995117
108.024230957   1382.013366703
103.432998657   1321.776977536
98.8405838013   1254.260009764
94.2439804077   1027.19995117
89.6446762085   710.09997559
85.0441894531   342.799987793
80.4394989014   88.09999084400002
75.8321151733   13.39999985698
